epoch,step,test_bps_bhv,test_bps_enc,test_loss,time_forward,train_bps_enc,train_loss,valid_bps_bhv,valid_bps_enc,valid_loss
43,131,,,,0.7200073599815369,0.6139606237411499,3097.409912109375,,,
44,134,,,,,,,0.09703555703163147,0.5365123152732849,3306.636474609375
44,134,,,,0.7817143201828003,0.618793249130249,3094.582763671875,,,
45,137,,,,,,,0.04310525953769684,0.5416512489318848,3304.701416015625
45,137,,,,0.7448624968528748,0.6218569278717041,3091.965576171875,,,
46,140,,,,,,,0.07548174262046814,0.5459882616996765,3303.85205078125
46,140,,,,0.7942243218421936,0.6295080184936523,3088.7744140625,,,
47,143,,,,,,,0.10020124167203903,0.542350709438324,3304.238037109375
47,143,,,,0.8778465986251831,0.6356123685836792,3086.84375,,,
48,146,,,,,,,0.12074069678783417,0.54550701379776,3302.777587890625
48,146,,,,0.8237617611885071,0.6390308141708374,3084.420654296875,,,
49,149,,,,,,,0.10581055283546448,0.5495604276657104,3304.25830078125
49,149,,,,0.8617213368415833,0.6415955424308777,3083.83447265625,,,
50,152,,,,,,,0.0692315325140953,0.5489203929901123,3303.628173828125
50,152,,,,0.8078050017356873,0.6460102200508118,3082.705078125,,,
51,155,,,,,,,0.02376318722963333,0.5494005680084229,3303.560791015625
51,155,,,,0.8176845908164978,0.6437197327613831,3083.559326171875,,,
52,158,,,,,,,0.09318633377552032,0.5501019358634949,3302.57080078125
52,158,,,,0.7898563146591187,0.6422921419143677,3084.37841796875,,,
53,161,,,,,,,0.12300160527229309,0.5458604693412781,3303.0439453125
53,161,,,,0.8070611953735352,0.6389070749282837,3085.83154296875,,,
54,164,,,,,,,0.10966421663761139,0.5476043820381165,3303.004150390625
54,164,,,,0.8274317383766174,0.6325495839118958,3088.59912109375,,,
55,167,,,,,,,0.046546075493097305,0.5423209071159363,3303.5341796875
55,167,,,,0.846182107925415,0.6268816590309143,3090.85791015625,,,
56,170,,,,,,,0.05486469343304634,0.5423367619514465,3304.011962890625
56,170,,,,0.8266544342041016,0.6186261773109436,3094.1708984375,,,
57,173,,,,,,,0.11538490653038025,0.5414215326309204,3304.279541015625
57,173,,,,0.8312287926673889,0.6119863986968994,3096.90625,,,
58,176,,,,,,,0.05147659033536911,0.5390586853027344,3304.4404296875
58,176,,,,0.8714492321014404,0.6076836585998535,3098.868896484375,,,
59,179,,,,,,,0.05314042791724205,0.537038266658783,3304.466796875
59,179,,,,0.8074057698249817,0.6018227934837341,3100.263916015625,,,
60,182,,,,,,,0.008667787536978722,0.5377341508865356,3303.879150390625
60,182,,,,0.8507729768753052,0.5983319878578186,3100.7294921875,,,
61,185,,,,,,,0.0909772589802742,0.5353288650512695,3303.9287109375
61,185,,,,0.7680603265762329,0.5988551378250122,3100.58056640625,,,
62,188,,,,,,,0.10138589143753052,0.5355010628700256,3303.896484375
62,188,,,,0.891521692276001,0.601889431476593,3098.69140625,,,
63,191,,,,,,,0.02557362988591194,0.5347843170166016,3303.97265625
63,191,,,,0.8016427159309387,0.6042433977127075,3096.573486328125,,,
64,194,,,,,,,0.10632766038179398,0.5332052111625671,3304.453857421875
64,194,,,,0.8360089659690857,0.6093398928642273,3094.541748046875,,,
65,197,,,,,,,0.12005715817213058,0.5392905473709106,3302.416015625
65,197,,,,0.8450432419776917,0.6140044927597046,3092.376953125,,,
66,200,,,,,,,0.05121567100286484,0.5412551164627075,3302.522705078125
66,200,,,,0.8601133227348328,0.6226673722267151,3088.4033203125,,,
67,203,,,,,,,0.11353208869695663,0.5372692942619324,3304.547119140625
67,203,,,,0.867617130279541,0.6307722926139832,3085.71484375,,,
68,206,,,,,,,0.10828647762537003,0.5439925193786621,3302.0244140625
68,206,,,,0.8452756404876709,0.6340470314025879,3083.930419921875,,,
69,209,,,,,,,0.11597662419080734,0.5453739762306213,3302.5263671875
69,209,,,,0.7804365158081055,0.6410929560661316,3081.9208984375,,,
70,212,,,,,,,0.11481833457946777,0.5429040193557739,3302.724609375
70,212,,,,0.888087809085846,0.6430116295814514,3081.54541015625,,,
71,215,,,,,,,0.08270306885242462,0.5508805513381958,3301.28369140625
71,215,,,,0.8708576560020447,0.6425013542175293,3081.47509765625,,,
72,218,,,,,,,0.1088983565568924,0.5440949201583862,3301.884765625
72,218,,,,0.7833219170570374,0.641604483127594,3082.8759765625,,,
73,221,,,,,,,0.07307453453540802,0.5450599789619446,3301.633056640625
73,221,,,,0.8913288116455078,0.6341822743415833,3085.8271484375,,,
74,224,,,,,,,0.09015540778636932,0.5450262427330017,3300.700439453125
74,224,,,,0.8355275988578796,0.6275715827941895,3088.685302734375,,,
75,227,,,,,,,0.08369343727827072,0.5427950620651245,3301.9794921875
75,227,,,,0.892011284828186,0.6194400787353516,3092.069091796875,,,
76,230,,,,,,,0.1302131563425064,0.5358712077140808,3304.35498046875
76,230,,,,0.818742036819458,0.6087707877159119,3096.282470703125,,,
77,233,,,,,,,0.12010009586811066,0.5344035029411316,3304.78076171875
77,233,,,,0.8092021346092224,0.6016135811805725,3099.040283203125,,,
78,236,,,,,,,0.07308638095855713,0.533570408821106,3304.90478515625
78,236,,,,0.8744587898254395,0.5921024084091187,3103.40185546875,,,
79,239,,,,,,,0.04124358296394348,0.5279819965362549,3307.065185546875
79,239,,,,0.7653207778930664,0.5858801007270813,3104.954345703125,,,
80,242,,,,,,,0.07881445437669754,0.5288345217704773,3306.433837890625
80,242,,,,0.7789326310157776,0.5835513472557068,3105.73681640625,,,
81,245,,,,,,,0.13453209400177002,0.5286423563957214,3303.64794921875
81,245,,,,0.8836627006530762,0.5848807096481323,3103.9912109375,,,
82,248,,,,,,,0.07791382819414139,0.5322864651679993,3303.550048828125
82,248,,,,0.852783739566803,0.586393415927887,3102.107666015625,,,
83,251,,,,,,,0.1300111711025238,0.5265841484069824,3306.53515625
83,251,,,,0.798625111579895,0.5905916094779968,3101.14453125,,,
84,254,,,,,,,0.06077490374445915,0.5307238101959229,3305.8037109375
84,254,,,,0.8136805891990662,0.5957057476043701,3097.8916015625,,,
85,257,,,,,,,-0.0043349298648536205,0.530697226524353,3304.206787109375
85,257,,,,0.8421430587768555,0.6049718856811523,3093.994873046875,,,
86,260,,,,,,,0.10909676551818848,0.5341948866844177,3304.51416015625
86,260,,,,0.9022771120071411,0.612006664276123,3091.65087890625,,,
87,263,,,,,,,0.11841227114200592,0.5353096723556519,3303.5986328125
87,263,,,,0.8352440595626831,0.6224167943000793,3087.181640625,,,
88,266,,,,,,,0.09027564525604248,0.5386627912521362,3303.12060546875
88,266,,,,0.8220427632331848,0.6307210922241211,3083.779296875,,,
89,269,,,,,,,0.086147740483284,0.5446309447288513,3302.436279296875
89,269,,,,0.8768376708030701,0.6370682716369629,3081.165771484375,,,
90,272,,,,,,,0.10536038875579834,0.5424257516860962,3303.123779296875
90,272,,,,0.8663425445556641,0.6411394476890564,3081.03515625,,,
91,275,,,,,,,0.10968435555696487,0.5444283485412598,3301.609130859375
91,275,,,,0.8215781450271606,0.6397354602813721,3081.5263671875,,,
92,278,,,,,,,0.04879750311374664,0.5439413189888,3301.8583984375
92,278,,,,0.8570623397827148,0.6386869549751282,3083.931640625,,,
93,281,,,,,,,0.11108876764774323,0.5425536036491394,3303.819091796875
93,281,,,,0.7676171660423279,0.6297134160995483,3086.82568359375,,,
94,284,,,,,,,0.1240357980132103,0.5406840443611145,3303.2412109375
94,284,,,,0.8040755391120911,0.6214728951454163,3090.731689453125,,,
95,287,,,,,,,0.044401563704013824,0.5406842827796936,3301.646240234375
95,287,,,,0.7695892453193665,0.6113876700401306,3095.158935546875,,,
96,290,,,,,,,0.05958433076739311,0.5389831066131592,3301.916015625
96,290,,,,0.7894167304039001,0.6007794737815857,3099.332275390625,,,
97,293,,,,,,,0.14250804483890533,0.5312634110450745,3304.541748046875
97,293,,,,0.8882305026054382,0.5908806920051575,3103.5,,,
98,296,,,,,,,0.07981637865304947,0.5321657061576843,3302.974365234375
98,296,,,,0.8120045065879822,0.5822385549545288,3105.61279296875,,,
99,299,,,,,,,0.08839856833219528,0.5300475358963013,3305.205078125
99,299,,,,0.8718764185905457,0.5750563740730286,3107.27294921875,,,
100,302,,,,,,,0.10069316625595093,0.5223275423049927,3305.56201171875
100,302,,,,0.7603033185005188,0.5707337856292725,3109.623046875,,,
101,305,,,,,,,0.059124983847141266,0.5188673734664917,3308.687255859375
101,305,,,,0.7582041025161743,0.5679931044578552,3109.35498046875,,,
102,308,,,,,,,0.13040922582149506,0.5158386826515198,3309.881591796875
102,308,,,,0.8649857044219971,0.5715147256851196,3106.9404296875,,,
103,311,,,,,,,0.10525228083133698,0.5252979397773743,3303.19482421875
103,311,,,,0.8566133379936218,0.5781871676445007,3103.80419921875,,,
104,314,,,,,,,0.042415205389261246,0.5264116525650024,3302.35546875
104,314,,,,0.8592365980148315,0.5870564579963684,3098.926025390625,,,
105,317,,,,,,,0.10008573532104492,0.5306657552719116,3301.90576171875
105,317,,,,0.8721703886985779,0.5983295440673828,3094.582763671875,,,
106,320,,,,,,,0.10545308142900467,0.5292741656303406,3302.4501953125
106,320,,,,0.7711049318313599,0.6089280247688293,3090.2734375,,,
107,323,,,,,,,0.10635609179735184,0.5327398180961609,3301.385986328125
107,323,,,,0.787336528301239,0.6196845769882202,3087.152587890625,,,
108,326,,,,,,,0.08600913733243942,0.5386515855789185,3302.518310546875
108,326,,,,0.7566143274307251,0.6261894106864929,3084.01123046875,,,
109,329,,,,,,,0.07036583125591278,0.5424512028694153,3302.894287109375
109,329,,,,0.810543417930603,0.6321256756782532,3081.96240234375,,,
110,332,,,,,,,0.10580167174339294,0.5381867289543152,3301.874755859375
110,332,,,,0.8291004300117493,0.6387583017349243,3080.823486328125,,,
111,335,,,,,,,0.07590347528457642,0.5395470857620239,3302.00830078125
111,335,,,,0.75250643491745,0.6386845707893372,3081.237548828125,,,
112,338,,,,,,,0.05511227995157242,0.5418850183486938,3303.328857421875
112,338,,,,0.7993529438972473,0.6339871287345886,3083.31591796875,,,
113,341,,,,,,,0.1178276464343071,0.54588782787323,3301.0791015625
113,341,,,,0.9195662140846252,0.628464937210083,3086.439208984375,,,
114,344,,,,,,,0.10592072457075119,0.5431854128837585,3300.2939453125
114,344,,,,0.7521034479141235,0.6224306225776672,3089.0126953125,,,
115,347,,,,,,,0.07879284024238586,0.5375074744224548,3300.80419921875
115,347,,,,0.7822389006614685,0.6126490831375122,3092.900390625,,,
116,350,,,,,,,0.11031103879213333,0.5331012010574341,3302.946533203125
116,350,,,,0.8830892443656921,0.5992152690887451,3097.9033203125,,,
117,353,,,,,,,0.08480849117040634,0.5340905785560608,3300.923583984375
117,353,,,,0.8403106927871704,0.5883113145828247,3102.353515625,,,
118,356,,,,,,,0.1204238161444664,0.5305107831954956,3303.21630859375
118,356,,,,0.8080652356147766,0.5811965465545654,3104.314697265625,,,
119,359,,,,,,,0.09681965410709381,0.5283263921737671,3302.109619140625
119,359,,,,0.7624708414077759,0.5747577548027039,3105.89892578125,,,
120,362,,,,,,,0.08682269603013992,0.5242116451263428,3303.46337890625
120,362,,,,0.8132639527320862,0.5714921355247498,3107.1376953125,,,
121,365,,,,,,,0.07420765608549118,0.5241467356681824,3302.213623046875
121,365,,,,0.8880341053009033,0.5708052515983582,3105.89013671875,,,
122,368,,,,,,,0.10303551703691483,0.5224696397781372,3302.548095703125
122,368,,,,0.77953040599823,0.5752397775650024,3103.271484375,,,
123,371,,,,,,,0.09436950087547302,0.5251498222351074,3301.874755859375
123,371,,,,0.8079729676246643,0.5805130004882812,3100.135498046875,,,
124,374,,,,,,,0.11653104424476624,0.5248043537139893,3301.825439453125
124,374,,,,0.7669135928153992,0.5897902250289917,3096.2890625,,,
125,377,,,,,,,0.11836784332990646,0.5274432301521301,3301.7451171875
125,377,,,,0.7579957842826843,0.5992141366004944,3092.181640625,,,
126,380,,,,,,,0.1142476424574852,0.5308428406715393,3299.979248046875
126,380,,,,0.8875626921653748,0.6101671457290649,3088.476318359375,,,
127,383,,,,,,,0.07800326496362686,0.5367830991744995,3301.1826171875
127,383,,,,0.8263886570930481,0.6198384761810303,3084.085693359375,,,
128,386,,,,,,,0.1354457587003708,0.535575270652771,3300.848388671875
128,386,,,,0.825676441192627,0.6296377182006836,3081.205810546875,,,
129,389,,,,,,,0.07597396522760391,0.5410434603691101,3298.98779296875
129,389,,,,0.859713613986969,0.6364367008209229,3078.864990234375,,,
130,392,,,,,,,0.0916658416390419,0.5424413681030273,3298.59814453125
130,392,,,,0.7887442708015442,0.639517605304718,3078.055908203125,,,
131,395,,,,,,,0.0812557265162468,0.5416699051856995,3299.46142578125
131,395,,,,0.835962176322937,0.6391704082489014,3078.38623046875,,,
132,398,,,,,,,0.10546108335256577,0.5437647700309753,3299.580078125
132,398,,,,0.8498873114585876,0.63840651512146,3080.394287109375,,,
133,401,,,,,,,0.02611738257110119,0.5443823337554932,3298.62109375
133,401,,,,0.739056408405304,0.6318532228469849,3083.150146484375,,,
134,404,,,,,,,0.0832589641213417,0.5378924012184143,3300.93798828125
134,404,,,,0.8651907444000244,0.6218785643577576,3087.552734375,,,
135,407,,,,,,,0.11497321724891663,0.5377588272094727,3299.38916015625
135,407,,,,0.8134122490882874,0.6115309000015259,3092.035400390625,,,
136,410,,,,,,,0.08559302240610123,0.5384498238563538,3298.8125
136,410,,,,0.8471812009811401,0.5984104871749878,3096.510986328125,,,
137,413,,,,,,,0.07508310675621033,0.5331655144691467,3300.312744140625
137,413,,,,0.8820410966873169,0.5909891128540039,3099.776611328125,,,
138,416,,,,,,,0.10050509870052338,0.5305975675582886,3301.379150390625
138,416,,,,0.837970495223999,0.5813862681388855,3102.7509765625,,,
139,419,,,,,,,0.10340038686990738,0.5277958512306213,3301.125
139,419,,,,0.8030456304550171,0.5744115710258484,3105.076904296875,,,
140,422,,,,,,,0.08415337651968002,0.5257981419563293,3300.693359375
140,422,,,,0.9229507446289062,0.57215416431427,3105.3935546875,,,
141,425,,,,,,,0.1514444500207901,0.5167454481124878,3304.801025390625
141,425,,,,0.8125484585762024,0.570817232131958,3106.8330078125,,,
142,428,,,,,,,0.0607529878616333,0.5239455103874207,3303.4755859375
142,428,,,,0.8333929777145386,0.5704571008682251,3104.9150390625,,,
143,431,,,,,,,0.06951051950454712,0.5256938338279724,3302.052734375
143,431,,,,0.8383467197418213,0.5800322890281677,3099.975830078125,,,
144,434,,,,,,,0.12363894283771515,0.5229490399360657,3302.229248046875
144,434,,,,0.8833888173103333,0.5890644192695618,3097.203857421875,,,
145,437,,,,,,,0.09511879831552505,0.5242855548858643,3301.788330078125
145,437,,,,0.9068303108215332,0.598583459854126,3092.9765625,,,
146,440,,,,,,,0.09014059603214264,0.5324901342391968,3298.9912109375
146,440,,,,0.801739513874054,0.6078850626945496,3088.550048828125,,,
147,443,,,,,,,0.08337743580341339,0.5369194149971008,3299.088623046875
147,443,,,,0.8620424866676331,0.6203809976577759,3083.52490234375,,,
148,446,,,,,,,0.08595582842826843,0.5381026864051819,3298.235595703125
148,446,,,,0.7807855606079102,0.6317334175109863,3079.77734375,,,
149,449,,,,,,,0.08386284857988358,0.5429549217224121,3298.02001953125
149,449,,,,0.7381659746170044,0.6365613341331482,3078.099609375,,,
150,452,,,,,,,0.12368425726890564,0.5451461672782898,3298.439697265625
150,452,,,,0.9314663410186768,0.6419867277145386,3077.1552734375,,,
151,455,,,,,,,0.10457734018564224,0.5479643940925598,3298.323486328125
151,455,,,,0.8202752470970154,0.6433888077735901,3077.15625,,,
152,458,,,,,,,0.053608957678079605,0.5458050966262817,3297.8642578125
152,458,,,,0.7910990118980408,0.6395548582077026,3078.703125,,,
153,461,,,,,,,0.09398804605007172,0.5437458157539368,3297.96630859375
153,461,,,,0.8511489033699036,0.6338669061660767,3082.129638671875,,,
154,464,,,,,,,0.0856039822101593,0.5429738163948059,3297.18603515625
154,464,,,,0.8393256068229675,0.6225486993789673,3087.269775390625,,,
155,467,,,,,,,0.049096036702394485,0.5389217734336853,3300.46875
155,467,,,,0.8102896809577942,0.6122342944145203,3091.052734375,,,
156,470,,,,,,,0.12831002473831177,0.5324164628982544,3301.74462890625
156,470,,,,0.8186002969741821,0.6016020178794861,3096.193603515625,,,
157,473,,,,,,,0.09941758960485458,0.5312151908874512,3301.627685546875
157,473,,,,0.8662561774253845,0.5905695557594299,3099.45947265625,,,
158,476,,,,,,,0.002828351454809308,0.5288010835647583,3300.490478515625
158,476,,,,0.7850626707077026,0.5812982320785522,3103.220703125,,,
159,479,,,,,,,0.16301463544368744,0.525144636631012,3301.4951171875
159,479,,,,0.8265421986579895,0.5768817067146301,3104.56298828125,,,
160,482,,,,,,,0.022261347621679306,0.5253718495368958,3301.080078125
160,482,,,,0.8404707312583923,0.5722622275352478,3105.040283203125,,,
161,485,,,,,,,0.13032273948192596,0.5269337296485901,3300.943359375
161,485,,,,0.9112510681152344,0.5724812746047974,3104.2080078125,,,
162,488,,,,,,,0.12156344205141068,0.5269629955291748,3299.715576171875
162,488,,,,0.8499333262443542,0.5771385431289673,3101.886474609375,,,
163,491,,,,,,,0.10298101603984833,0.5236622095108032,3302.30810546875
163,491,,,,0.8218297958374023,0.5827674269676208,3098.852783203125,,,
164,494,,,,,,,0.10504023730754852,0.5288098454475403,3299.497802734375
164,494,,,,0.8488370776176453,0.5902706384658813,3095.541748046875,,,
165,497,,,,,,,0.03176046162843704,0.5314894914627075,3301.545166015625
165,497,,,,0.7407988905906677,0.6025332808494568,3090.716064453125,,,
166,500,,,,,,,0.12649276852607727,0.5331794619560242,3299.969970703125
166,500,,,,0.8000102043151855,0.6119051575660706,3086.859130859375,,,
167,503,,,,,,,0.09341823309659958,0.5385043025016785,3297.70654296875
167,503,,,,0.8487917184829712,0.6227400302886963,3082.8564453125,,,
168,506,,,,,,,0.09573718160390854,0.5406952500343323,3296.78076171875
168,506,,,,0.7959331274032593,0.6339908242225647,3079.15380859375,,,
169,509,,,,,,,0.11623991280794144,0.5463280081748962,3296.2138671875
169,509,,,,0.8069249987602234,0.6407211422920227,3076.332275390625,,,
170,512,,,,,,,0.08522933721542358,0.5439509153366089,3297.330810546875
170,512,,,,0.7661933302879333,0.6446701884269714,3075.598876953125,,,
171,515,,,,,,,0.08759893476963043,0.5477589964866638,3297.115234375
171,515,,,,0.8556318283081055,0.6446141004562378,3075.978759765625,,,
172,518,,,,,,,0.1311718374490738,0.544910728931427,3297.046630859375
172,518,,,,0.7238224148750305,0.6412394046783447,3078.055908203125,,,
173,521,,,,,,,0.04869088530540466,0.5447935461997986,3298.23828125
173,521,,,,0.7379578948020935,0.6339025497436523,3081.793212890625,,,
174,524,,,,,,,0.1075090542435646,0.5436656475067139,3297.274169921875
174,524,,,,0.8581251502037048,0.6253318786621094,3085.554931640625,,,
175,527,,,,,,,0.07155580818653107,0.5413870811462402,3296.38916015625
175,527,,,,0.7321270704269409,0.6140333414077759,3090.261962890625,,,
176,530,,,,,,,0.10484033077955246,0.5371838808059692,3298.947509765625
176,530,,,,0.7725817561149597,0.6043419241905212,3094.1845703125,,,
177,533,,,,,,,0.12774819135665894,0.5317758321762085,3299.3046875
177,533,,,,0.8643032312393188,0.5928968787193298,3097.905517578125,,,
178,536,,,,,,,0.07779447734355927,0.5308288931846619,3299.2197265625
178,536,,,,0.7474832534790039,0.5847318172454834,3100.81103515625,,,
179,539,,,,,,,0.0956486314535141,0.5304262042045593,3298.490478515625
179,539,,,,0.9655332565307617,0.5782846212387085,3102.932373046875,,,
180,542,,,,,,,0.10808774083852768,0.5263993144035339,3299.065185546875
180,542,,,,0.8002983927726746,0.5745927691459656,3103.693603515625,,,
181,545,,,,,,,0.1261240392923355,0.5272899270057678,3300.14892578125
181,545,,,,0.8407480120658875,0.5747299790382385,3102.3828125,,,
182,548,,,,,,,0.03821887448430061,0.5250362157821655,3300.421630859375
182,548,,,,0.869996190071106,0.5788341760635376,3100.355712890625,,,
183,551,,,,,,,0.061015982180833817,0.527115523815155,3298.46435546875
183,551,,,,0.8279898762702942,0.5846095681190491,3097.653076171875,,,
184,554,,,,,,,0.09690791368484497,0.531684935092926,3298.89111328125
184,554,,,,0.8306829333305359,0.5938064455986023,3093.405517578125,,,
185,557,,,,,,,0.10609990358352661,0.5326815247535706,3298.96826171875
185,557,,,,0.8818708658218384,0.6046316623687744,3088.746337890625,,,
186,560,,,,,,,0.07145215570926666,0.5353658199310303,3297.17333984375
186,560,,,,0.8325158953666687,0.6163502335548401,3084.54541015625,,,
187,563,,,,,,,0.08439356833696365,0.5410588383674622,3296.8037109375
187,563,,,,0.7873121500015259,0.6269556283950806,3080.079833984375,,,
188,566,,,,,,,0.13183553516864777,0.5417919754981995,3296.31689453125
188,566,,,,0.8557248711585999,0.6364021301269531,3076.92578125,,,
189,569,,,,,,,0.09093224257230759,0.5423953533172607,3296.746337890625
189,569,,,,0.813100278377533,0.6429526209831238,3075.5302734375,,,
190,572,,,,,,,0.06883111596107483,0.5461087822914124,3295.9345703125
190,572,,,,0.7888787984848022,0.6446915864944458,3074.805908203125,,,
191,575,,,,,,,0.09865912795066833,0.5478107929229736,3295.640380859375
191,575,,,,0.7267537117004395,0.6467125415802002,3074.64599609375,,,
192,578,,,,,,,0.09405379742383957,0.5499212741851807,3295.087158203125
192,578,,,,0.7329502105712891,0.6419744491577148,3076.607666015625,,,
