epoch,step,test_bps_bhv,test_bps_enc,test_loss,time_forward,train_bps_enc,train_loss,valid_bps_bhv,valid_bps_enc,valid_loss
16,50,,,,0.862200140953064,0.30926164984703064,3332.095947265625,,,
17,53,,,,,,,-0.12531284987926483,0.24493861198425293,3532.87255859375
17,53,,,,0.8016911745071411,0.30359944701194763,3328.068115234375,,,
18,56,,,,,,,-0.08330783247947693,0.25371235609054565,3527.0458984375
18,56,,,,0.7797701358795166,0.31927967071533203,3323.423828125,,,
19,59,,,,,,,-0.08790605515241623,0.25128182768821716,3523.855712890625
19,59,,,,0.7972304821014404,0.31266486644744873,3319.977783203125,,,
20,62,,,,,,,-0.07130821794271469,0.25942835211753845,3524.57177734375
20,62,,,,0.9166203737258911,0.325329452753067,3317.333740234375,,,
21,65,,,,,,,-0.08116154372692108,0.25518468022346497,3519.317138671875
21,65,,,,0.8374565839767456,0.321895569562912,3314.19140625,,,
22,68,,,,,,,-0.059148382395505905,0.26456427574157715,3518.8525390625
22,68,,,,0.7727180123329163,0.33066439628601074,3311.08935546875,,,
23,71,,,,,,,-0.078644759953022,0.2568344175815582,3516.672607421875
23,71,,,,0.8508615493774414,0.3261055052280426,3309.524169921875,,,
24,74,,,,,,,-0.058566126972436905,0.2661682665348053,3517.4921875
24,74,,,,0.8151368498802185,0.33448609709739685,3307.420166015625,,,
25,77,,,,,,,-0.06772524863481522,0.2622886896133423,3512.263427734375
25,77,,,,0.8755940794944763,0.331825852394104,3305.011962890625,,,
26,80,,,,,,,-0.06155499815940857,0.2681528329849243,3514.407470703125
26,80,,,,0.9066467881202698,0.33880680799484253,3304.30078125,,,
27,83,,,,,,,-0.07919147610664368,0.2632586658000946,3509.6015625
27,83,,,,0.8203980922698975,0.3333277702331543,3302.141357421875,,,
28,86,,,,,,,-0.04781157895922661,0.27028849720954895,3513.75244140625
28,86,,,,0.8651686310768127,0.34008607268333435,3302.5009765625,,,
29,89,,,,,,,-0.07745151966810226,0.26295149326324463,3508.933349609375
29,89,,,,0.8146978616714478,0.33782342076301575,3299.61083984375,,,
30,92,,,,,,,-0.07739850878715515,0.2677079439163208,3507.367431640625
30,92,,,,0.8186130523681641,0.34012719988822937,3297.52197265625,,,
31,95,,,,,,,-0.08113666623830795,0.2693045735359192,3504.672119140625
31,95,,,,0.8184266686439514,0.3396441638469696,3295.401123046875,,,
32,98,,,,,,,-0.10361332446336746,0.27044618129730225,3503.603759765625
32,98,,,,0.8391738533973694,0.33853811025619507,3295.123291015625,,,
33,101,,,,,,,-0.07895513623952866,0.2509171664714813,3515.4150390625
33,101,,,,0.8402910828590393,0.3384219706058502,3297.859375,,,
34,104,,,,,,,-0.09265945851802826,0.2671653628349304,3502.44921875
34,104,,,,0.8824488520622253,0.3237282335758209,3299.43115234375,,,
35,107,,,,,,,-0.0803091898560524,0.2710815966129303,3505.169921875
35,107,,,,0.8150047659873962,0.3415779769420624,3294.764892578125,,,
36,110,,,,,,,-0.061682045459747314,0.27007386088371277,3500.556640625
36,110,,,,0.8072894215583801,0.3402753472328186,3291.335205078125,,,
37,113,,,,,,,-0.08007048070430756,0.27339303493499756,3498.107421875
37,113,,,,0.8750551342964172,0.3459241986274719,3289.153076171875,,,
38,116,,,,,,,-0.07192157208919525,0.27575209736824036,3495.5107421875
38,116,,,,0.7847356796264648,0.34406352043151855,3287.459716796875,,,
39,119,,,,,,,-0.07848571985960007,0.27587828040122986,3495.49072265625
39,119,,,,0.7746067047119141,0.34743958711624146,3285.010986328125,,,
40,122,,,,,,,-0.06475118547677994,0.27993279695510864,3491.7724609375
40,122,,,,0.8006998300552368,0.3489667475223541,3283.745361328125,,,
41,125,,,,,,,-0.06751912087202072,0.2779362201690674,3492.82958984375
41,125,,,,0.8414058089256287,0.34836265444755554,3281.789794921875,,,
42,128,,,,,,,-0.06317323446273804,0.27719348669052124,3491.103759765625
42,128,,,,0.8576679825782776,0.35125336050987244,3280.294189453125,,,
43,131,,,,,,,-0.09840234369039536,0.2939552366733551,3485.430908203125
43,131,,,,0.8313222527503967,0.3557508587837219,3277.37255859375,,,
44,134,,,,,,,-0.08437283337116241,0.30983489751815796,3480.2568359375
44,134,,,,0.7482035756111145,0.3706659972667694,3271.55712890625,,,
45,137,,,,,,,-0.07029949128627777,0.31952962279319763,3471.197021484375
45,137,,,,0.8047608733177185,0.3911687731742859,3264.78466796875,,,
46,140,,,,,,,-0.0479193814098835,0.3217838406562805,3466.195556640625
46,140,,,,0.8503959774971008,0.3906900882720947,3260.599609375,,,
47,143,,,,,,,-0.06277607381343842,0.3326844573020935,3462.565185546875
47,143,,,,0.7370752692222595,0.3926123082637787,3256.675048828125,,,
48,146,,,,,,,-0.09943655133247375,0.33562037348747253,3459.308837890625
48,146,,,,0.7672013640403748,0.4050690233707428,3253.49609375,,,
49,149,,,,,,,-0.07174269109964371,0.3293570876121521,3458.359375
49,149,,,,0.8903434872627258,0.405272901058197,3251.573974609375,,,
50,152,,,,,,,-0.07372254133224487,0.33672091364860535,3455.08935546875
50,152,,,,0.9044408202171326,0.4014662504196167,3248.759765625,,,
51,155,,,,,,,-0.06909529864788055,0.3385639190673828,3453.6728515625
51,155,,,,0.7549477815628052,0.4067620038986206,3247.179443359375,,,
52,158,,,,,,,-0.04296428710222244,0.34074121713638306,3449.84228515625
52,158,,,,0.7633765935897827,0.4097622036933899,3243.83203125,,,
53,161,,,,,,,-0.05060320720076561,0.3457654118537903,3447.75927734375
53,161,,,,0.934131383895874,0.41052407026290894,3241.718505859375,,,
54,164,,,,,,,-0.06345458328723907,0.3470992147922516,3449.943359375
54,164,,,,0.8524312973022461,0.419142484664917,3238.1328125,,,
55,167,,,,,,,-0.0423148050904274,0.34269291162490845,3444.99658203125
55,167,,,,0.8796937465667725,0.42128700017929077,3238.322021484375,,,
56,170,,,,,,,-0.06317797303199768,0.3474940061569214,3444.0400390625
56,170,,,,0.8541929721832275,0.4200652539730072,3236.593994140625,,,
57,173,,,,,,,-0.044979970902204514,0.35247766971588135,3443.447265625
57,173,,,,0.8637018799781799,0.42556262016296387,3234.397216796875,,,
58,176,,,,,,,-0.04834970831871033,0.35277825593948364,3442.67431640625
58,176,,,,0.9961775541305542,0.42484962940216064,3232.909912109375,,,
59,179,,,,,,,-0.04060269147157669,0.353056401014328,3439.5810546875
59,179,,,,0.8446038961410522,0.42909130454063416,3231.565185546875,,,
60,182,,,,,,,-0.037760715931653976,0.35362696647644043,3438.136962890625
60,182,,,,0.7553619146347046,0.431135356426239,3230.2919921875,,,
61,185,,,,,,,-0.04221855103969574,0.3563022017478943,3436.114990234375
61,185,,,,0.8598873019218445,0.4299021065235138,3228.86962890625,,,
62,188,,,,,,,-0.046556148678064346,0.35899829864501953,3435.721435546875
62,188,,,,0.8437784314155579,0.42994996905326843,3228.08154296875,,,
63,191,,,,,,,-0.032615482807159424,0.3596016764640808,3434.11669921875
63,191,,,,0.8513362407684326,0.42899855971336365,3227.579345703125,,,
64,194,,,,,,,-0.04640095680952072,0.35806912183761597,3434.005615234375
64,194,,,,0.8978724479675293,0.43333688378334045,3225.4794921875,,,
65,197,,,,,,,-0.06222521513700485,0.35963204503059387,3433.521484375
65,197,,,,0.8508539199829102,0.4318690896034241,3224.6884765625,,,
66,200,,,,,,,-0.03053879179060459,0.3579634428024292,3431.666259765625
66,200,,,,0.8609687089920044,0.43412652611732483,3223.97216796875,,,
67,203,,,,,,,-0.05819089338183403,0.3597527742385864,3430.829345703125
67,203,,,,0.8108330965042114,0.43468502163887024,3222.609375,,,
68,206,,,,,,,-0.03864150121808052,0.36349523067474365,3431.5166015625
68,206,,,,0.8439262509346008,0.4347682595252991,3221.7744140625,,,
69,209,,,,,,,-0.042519453912973404,0.3656601905822754,3428.114990234375
69,209,,,,0.8760489225387573,0.4378054738044739,3220.594482421875,,,
70,212,,,,,,,-0.032174792140722275,0.3641730844974518,3426.55224609375
70,212,,,,0.8388709425926208,0.43855056166648865,3219.235107421875,,,
71,215,,,,,,,-0.04421320557594299,0.3654105067253113,3424.677978515625
71,215,,,,0.9117120504379272,0.4400063157081604,3218.093017578125,,,
72,218,,,,,,,-0.021420245990157127,0.3681783080101013,3426.9462890625
72,218,,,,0.8448289632797241,0.4394416809082031,3216.83740234375,,,
73,221,,,,,,,-0.026176318526268005,0.3715730309486389,3423.07470703125
73,221,,,,0.838944673538208,0.4398921728134155,3216.260986328125,,,
74,224,,,,,,,-0.030496440827846527,0.3718845844268799,3420.810302734375
74,224,,,,0.8640621304512024,0.4432452619075775,3214.404052734375,,,
75,227,,,,,,,-0.007899541407823563,0.37295886874198914,3418.84619140625
75,227,,,,0.84015953540802,0.4438187777996063,3213.547119140625,,,
76,230,,,,,,,-0.012914460152387619,0.37704893946647644,3419.134521484375
76,230,,,,0.8573859333992004,0.44387128949165344,3211.953857421875,,,
77,233,,,,,,,-0.01505038421601057,0.3779482841491699,3418.740478515625
77,233,,,,0.8545437455177307,0.44519123435020447,3210.8916015625,,,
78,236,,,,,,,-0.011426836252212524,0.37539100646972656,3415.509521484375
78,236,,,,0.8375250101089478,0.44737085700035095,3210.388427734375,,,
79,239,,,,,,,-0.023623695597052574,0.3737637400627136,3415.716796875
79,239,,,,0.9032947421073914,0.44742071628570557,3208.58642578125,,,
80,242,,,,,,,0.002973767463117838,0.37892839312553406,3414.1953125
80,242,,,,0.871616005897522,0.4445613622665405,3208.455322265625,,,
81,245,,,,,,,-0.03128186613321304,0.37910985946655273,3414.134765625
81,245,,,,0.815176248550415,0.4481425881385803,3206.55224609375,,,
82,248,,,,,,,0.0009554201387800276,0.3746923506259918,3412.30419921875
82,248,,,,0.8923726677894592,0.4488053619861603,3205.73388671875,,,
83,251,,,,,,,-0.00380746484734118,0.3748500347137451,3410.96533203125
83,251,,,,0.824184238910675,0.4478413164615631,3205.31396484375,,,
84,254,,,,,,,0.0023254675325006247,0.3752347230911255,3416.46337890625
84,254,,,,0.7456530332565308,0.4436451494693756,3204.066650390625,,,
85,257,,,,,,,-0.04305550828576088,0.36621975898742676,3413.759765625
85,257,,,,0.8785070776939392,0.44783487915992737,3205.523681640625,,,
86,260,,,,,,,-0.04214095696806908,0.37604478001594543,3410.4990234375
86,260,,,,0.7508608102798462,0.44371798634529114,3203.134765625,,,
87,263,,,,,,,-0.00912624690681696,0.37569406628608704,3408.279296875
87,263,,,,0.775757908821106,0.44728681445121765,3201.722900390625,,,
88,266,,,,,,,-0.06629211455583572,0.3746551275253296,3408.20068359375
88,266,,,,0.8237780332565308,0.4466060698032379,3201.103271484375,,,
89,269,,,,,,,0.006026905961334705,0.3780766725540161,3407.300537109375
89,269,,,,0.8501697778701782,0.44610345363616943,3200.15966796875,,,
90,272,,,,,,,0.009517773054540157,0.37170496582984924,3408.080810546875
90,272,,,,0.904349684715271,0.4479958713054657,3199.34375,,,
91,275,,,,,,,-0.0244562067091465,0.37494587898254395,3406.724365234375
91,275,,,,0.8348090052604675,0.44708341360092163,3199.4033203125,,,
92,278,,,,,,,0.024248596280813217,0.3746674358844757,3408.037841796875
92,278,,,,0.7732287645339966,0.4438645839691162,3198.260498046875,,,
93,281,,,,,,,-0.02274290844798088,0.36974918842315674,3407.41552734375
93,281,,,,0.8646846413612366,0.447807252407074,3198.562255859375,,,
94,284,,,,,,,0.0053682406432926655,0.3760264217853546,3406.29052734375
94,284,,,,0.7610650658607483,0.44575318694114685,3196.864501953125,,,
95,287,,,,,,,-0.05015600472688675,0.3714470863342285,3405.60107421875
95,287,,,,0.7668662667274475,0.4472798705101013,3196.7861328125,,,
96,290,,,,,,,0.05491740629076958,0.37465131282806396,3407.181640625
96,290,,,,0.8829583525657654,0.4446306526660919,3196.099609375,,,
97,293,,,,,,,-0.04870658367872238,0.371852844953537,3404.403564453125
97,293,,,,0.8272587060928345,0.44802048802375793,3195.2744140625,,,
98,296,,,,,,,-0.044375207275152206,0.3762408196926117,3402.410400390625
98,296,,,,0.8222112059593201,0.4490416347980499,3194.65966796875,,,
99,299,,,,,,,0.0059294686652719975,0.37993335723876953,3402.070556640625
99,299,,,,0.8740812540054321,0.448066771030426,3192.808837890625,,,
100,302,,,,,,,-0.043114740401506424,0.37600287795066833,3401.46240234375
100,302,,,,0.8217033743858337,0.45171695947647095,3191.888671875,,,
101,305,,,,,,,-0.037317655980587006,0.37847691774368286,3400.273681640625
101,305,,,,0.835598349571228,0.4515146315097809,3191.593017578125,,,
102,308,,,,,,,-0.006214673165231943,0.3815365731716156,3398.280517578125
102,308,,,,0.8828945159912109,0.4523369073867798,3190.3095703125,,,
103,311,,,,,,,-0.033628951758146286,0.37923580408096313,3400.984130859375
103,311,,,,0.7649514079093933,0.45274412631988525,3189.5,,,
104,314,,,,,,,-0.043446142226457596,0.37933602929115295,3399.396728515625
104,314,,,,0.863945484161377,0.4524897038936615,3189.40625,,,
105,317,,,,,,,-0.000822147005237639,0.3807065188884735,3397.962158203125
105,317,,,,0.8228613138198853,0.45423007011413574,3188.576904296875,,,
106,320,,,,,,,-0.055762361735105515,0.38202139735221863,3396.45654296875
106,320,,,,0.836904764175415,0.4531870484352112,3187.8388671875,,,
107,323,,,,,,,0.01979372277855873,0.3829234838485718,3396.6669921875
107,323,,,,0.9065424799919128,0.4542839527130127,3187.96337890625,,,
108,326,,,,,,,-0.0023666343186050653,0.38361284136772156,3395.45166015625
108,326,,,,0.8600783944129944,0.4546363055706024,3186.432373046875,,,
109,329,,,,,,,-0.011643331497907639,0.3813230097293854,3397.32080078125
109,329,,,,0.8732187151908875,0.4560520648956299,3185.6357421875,,,
110,332,,,,,,,-0.027875104919075966,0.38181936740875244,3394.14501953125
110,332,,,,0.909974992275238,0.45718148350715637,3185.150146484375,,,
111,335,,,,,,,-0.002830424578860402,0.381217896938324,3394.235595703125
111,335,,,,0.791390061378479,0.4565750062465668,3184.30419921875,,,
112,338,,,,,,,-0.05993765592575073,0.3849570155143738,3393.173828125
112,338,,,,0.838580846786499,0.4585624039173126,3183.59521484375,,,
113,341,,,,,,,-0.038661640137434006,0.3854246437549591,3393.5478515625
113,341,,,,0.7958871126174927,0.4578705430030823,3182.831298828125,,,
114,344,,,,,,,-0.024828484281897545,0.3846323490142822,3392.1142578125
114,344,,,,0.8275911211967468,0.4597955346107483,3181.716796875,,,
115,347,,,,,,,-0.007199709303677082,0.3834523856639862,3391.359130859375
115,347,,,,0.8529826402664185,0.46028751134872437,3180.853515625,,,
116,350,,,,,,,-0.01828506961464882,0.38188260793685913,3390.970947265625
116,350,,,,0.8161115050315857,0.4618500769138336,3180.426513671875,,,
117,353,,,,,,,0.010563226416707039,0.38724902272224426,3390.573974609375
117,353,,,,0.8209148049354553,0.46041321754455566,3179.850341796875,,,
118,356,,,,,,,-0.030644521117210388,0.3860991895198822,3390.782470703125
118,356,,,,0.8483129143714905,0.45950260758399963,3179.9296875,,,
119,359,,,,,,,0.013635911978781223,0.381490021944046,3391.052001953125
119,359,,,,0.8601444363594055,0.4634535312652588,3178.832275390625,,,
120,362,,,,,,,0.03176046162843704,0.3856617212295532,3391.41943359375
120,362,,,,0.8877739310264587,0.4619569480419159,3178.658935546875,,,
121,365,,,,,,,-0.03311925381422043,0.3855404257774353,3390.205810546875
121,365,,,,0.8275598883628845,0.4590456783771515,3178.826904296875,,,
122,368,,,,,,,0.005141380243003368,0.3851809799671173,3388.510498046875
122,368,,,,0.806054413318634,0.4637390971183777,3177.94775390625,,,
123,371,,,,,,,0.03154841065406799,0.3871827721595764,3389.17626953125
123,371,,,,0.886482298374176,0.461549311876297,3176.82421875,,,
124,374,,,,,,,-0.030591806396842003,0.38378092646598816,3389.3330078125
124,374,,,,0.7768744230270386,0.46291738748550415,3177.164794921875,,,
125,377,,,,,,,-0.08223158121109009,0.38247066736221313,3390.286865234375
125,377,,,,0.8826855421066284,0.46180737018585205,3177.0556640625,,,
126,380,,,,,,,0.01943269930779934,0.3805846571922302,3392.980712890625
126,380,,,,0.8584918975830078,0.4633232355117798,3176.64794921875,,,
127,383,,,,,,,0.026692530140280724,0.38717812299728394,3387.11181640625
127,383,,,,0.8160578012466431,0.46135348081588745,3176.827880859375,,,
128,386,,,,,,,0.03617328405380249,0.38531896471977234,3386.160888671875
128,386,,,,0.8924849033355713,0.4647004008293152,3175.302001953125,,,
129,389,,,,,,,-0.08285144716501236,0.3842318058013916,3387.936767578125
129,389,,,,0.7910942435264587,0.4646992087364197,3174.30224609375,,,
130,392,,,,,,,0.036371711641550064,0.38820555806159973,3387.149658203125
130,392,,,,0.8484361171722412,0.46591806411743164,3174.38427734375,,,
131,395,,,,,,,0.021593797951936722,0.3839402496814728,3390.641357421875
131,395,,,,0.8651700615882874,0.4635530710220337,3174.5673828125,,,
132,398,,,,,,,0.06207742542028427,0.38199979066848755,3387.398681640625
132,398,,,,0.8254128098487854,0.46674486994743347,3174.547607421875,,,
133,401,,,,,,,-0.034675296396017075,0.3867228627204895,3388.1328125
133,401,,,,0.799402117729187,0.46547380089759827,3173.477294921875,,,
134,404,,,,,,,0.02156418189406395,0.3866051137447357,3386.46435546875
134,404,,,,0.8386979103088379,0.46700164675712585,3173.4404296875,,,
135,407,,,,,,,0.051664356142282486,0.3870880603790283,3384.194580078125
135,407,,,,0.8144732117652893,0.46705272793769836,3172.41650390625,,,
136,410,,,,,,,-0.026925906538963318,0.3899746537208557,3383.873779296875
136,410,,,,0.8875343799591064,0.4691530764102936,3171.310302734375,,,
137,413,,,,,,,0.02187100611627102,0.3899960219860077,3384.19970703125
137,413,,,,0.8493376970291138,0.4672574996948242,3171.982177734375,,,
138,416,,,,,,,0.03580663353204727,0.3865697979927063,3386.49169921875
138,416,,,,0.8024546504020691,0.4698021113872528,3170.67822265625,,,
139,419,,,,,,,-0.010365390218794346,0.38819408416748047,3384.51025390625
139,419,,,,0.8600746989250183,0.46816980838775635,3171.730712890625,,,
140,422,,,,,,,0.03586794063448906,0.38494226336479187,3385.436767578125
140,422,,,,0.7730202674865723,0.46871158480644226,3170.482177734375,,,
141,425,,,,,,,0.016591614112257957,0.39162495732307434,3383.346923828125
141,425,,,,0.8129348158836365,0.46886974573135376,3170.60693359375,,,
142,428,,,,,,,0.014768732711672783,0.3908173143863678,3382.000244140625
142,428,,,,0.7767826318740845,0.4716413617134094,3169.447265625,,,
143,431,,,,,,,0.0297071672976017,0.39141714572906494,3381.38427734375
143,431,,,,0.7896418571472168,0.4731418490409851,3168.517578125,,,
144,434,,,,,,,0.005084517411887646,0.3880785405635834,3382.385986328125
144,434,,,,0.8720702528953552,0.47200891375541687,3168.764892578125,,,
145,437,,,,,,,0.012144437991082668,0.38935431838035583,3382.303466796875
145,437,,,,0.8520979881286621,0.4715326428413391,3168.337158203125,,,
146,440,,,,,,,0.0196379404515028,0.3879367411136627,3382.729248046875
146,440,,,,0.7752876877784729,0.47085222601890564,3168.5029296875,,,
147,443,,,,,,,0.06204040348529816,0.39304277300834656,3381.700439453125
147,443,,,,0.8765724301338196,0.472150981426239,3168.233642578125,,,
148,446,,,,,,,0.04258608818054199,0.3944338262081146,3380.121826171875
148,446,,,,0.8163905143737793,0.47347092628479004,3167.10400390625,,,
149,449,,,,,,,0.05331457406282425,0.39089563488960266,3379.503173828125
149,449,,,,0.8152570128440857,0.47542643547058105,3166.3505859375,,,
150,452,,,,,,,0.08692427724599838,0.3937816917896271,3378.632080078125
150,452,,,,0.8905161619186401,0.47609061002731323,3165.791259765625,,,
151,455,,,,,,,0.025378162041306496,0.3946717083454132,3378.79296875
151,455,,,,0.8644329905509949,0.4760589301586151,3165.057373046875,,,
152,458,,,,,,,0.05824331194162369,0.39543360471725464,3377.912109375
152,458,,,,0.9089606404304504,0.4765988290309906,3164.90771484375,,,
153,461,,,,,,,0.08821376413106918,0.3941846489906311,3379.45458984375
153,461,,,,0.8342839479446411,0.47685882449150085,3164.24609375,,,
154,464,,,,,,,-0.04365967959165573,0.39269429445266724,3378.98095703125
154,464,,,,0.8024053573608398,0.4772116243839264,3165.201416015625,,,
155,467,,,,,,,0.038733016699552536,0.3955478072166443,3377.921142578125
155,467,,,,0.8689449429512024,0.4768223762512207,3164.649658203125,,,
156,470,,,,,,,0.033651165664196014,0.3946186304092407,3377.4794921875
156,470,,,,0.7806687951087952,0.47849592566490173,3163.274169921875,,,
157,473,,,,,,,0.009472460485994816,0.3958776593208313,3377.98291015625
157,473,,,,0.8857551217079163,0.47965964674949646,3162.734375,,,
158,476,,,,,,,0.052576832473278046,0.3982159197330475,3375.673583984375
158,476,,,,0.837688148021698,0.47901034355163574,3162.96630859375,,,
159,479,,,,,,,0.0698297768831253,0.39798155426979065,3376.020751953125
159,479,,,,0.8544396162033081,0.48056843876838684,3162.09375,,,
160,482,,,,,,,0.05146237462759018,0.4007912576198578,3375.260009765625
160,482,,,,0.8995606899261475,0.48116105794906616,3161.68896484375,,,
161,485,,,,,,,0.07581640779972076,0.39958229660987854,3374.13671875
161,485,,,,0.8635674118995667,0.4821070432662964,3161.1669921875,,,
162,488,,,,,,,0.09959588199853897,0.3961922228336334,3378.259765625
162,488,,,,0.868206262588501,0.48159801959991455,3161.48095703125,,,
163,491,,,,,,,-0.006756058428436518,0.39880505204200745,3375.974609375
163,491,,,,0.8489387035369873,0.47875529527664185,3162.3701171875,,,
164,494,,,,,,,0.07401396334171295,0.4005385637283325,3374.265869140625
164,494,,,,0.7924786806106567,0.4845913052558899,3160.543212890625,,,
165,497,,,,,,,0.04643471911549568,0.39990124106407166,3373.899658203125
165,497,,,,0.8305700421333313,0.4841681718826294,3160.001708984375,,,
166,500,,,,,,,0.0760619193315506,0.4020383059978485,3372.795166015625
166,500,,,,0.8613712787628174,0.4848470091819763,3160.0791015625,,,
167,503,,,,,,,0.0715220496058464,0.4035508334636688,3372.118896484375
167,503,,,,0.8495123386383057,0.48469823598861694,3159.2490234375,,,
168,506,,,,,,,0.05410977080464363,0.4058570861816406,3372.365234375
168,506,,,,0.8688229322433472,0.4853171706199646,3158.58349609375,,,
169,509,,,,,,,0.051929719746112823,0.40310895442962646,3372.130615234375
169,509,,,,0.8136818408966064,0.48680201172828674,3158.423095703125,,,
170,512,,,,,,,0.07752348482608795,0.4008985757827759,3372.19580078125
170,512,,,,0.8115375638008118,0.4867859184741974,3158.208984375,,,
171,515,,,,,,,0.042887285351753235,0.40207439661026,3373.05517578125
171,515,,,,0.8957832455635071,0.4861985445022583,3157.920166015625,,,
172,518,,,,,,,0.030154962092638016,0.4072587788105011,3368.909423828125
172,518,,,,0.8575330376625061,0.4882640838623047,3157.034423828125,,,
173,521,,,,,,,0.0578908734023571,0.40653958916664124,3370.059326171875
173,521,,,,0.8582040667533875,0.4887509047985077,3156.3125,,,
174,524,,,,,,,0.04997267574071884,0.4061538279056549,3368.906005859375
174,524,,,,0.8447962403297424,0.49104607105255127,3155.993896484375,,,
175,527,,,,,,,0.057196084409952164,0.40802478790283203,3368.475830078125
175,527,,,,0.8643036484718323,0.4898224174976349,3155.532958984375,,,
176,530,,,,,,,0.07573999464511871,0.40701210498809814,3367.90185546875
176,530,,,,0.9011133909225464,0.4913594722747803,3154.920166015625,,,
177,533,,,,,,,0.04878328740596771,0.4072335958480835,3369.667236328125
177,533,,,,0.8451603055000305,0.4903109669685364,3155.000244140625,,,
178,536,,,,,,,0.04113459587097168,0.40641722083091736,3370.011474609375
178,536,,,,0.7932581305503845,0.49108996987342834,3154.841064453125,,,
179,539,,,,,,,0.046363938599824905,0.40954115986824036,3367.382568359375
179,539,,,,0.8615339994430542,0.4915696084499359,3154.19287109375,,,
180,542,,,,,,,0.0636216253042221,0.4092966914176941,3366.7294921875
180,542,,,,0.7584221363067627,0.4927593469619751,3153.718505859375,,,
181,545,,,,,,,0.019694210961461067,0.40695270895957947,3367.771728515625
181,545,,,,0.8456905484199524,0.4927402138710022,3153.694091796875,,,
182,548,,,,,,,0.07628997415304184,0.40854546427726746,3368.422607421875
182,548,,,,0.8356366753578186,0.4919593632221222,3153.31396484375,,,
183,551,,,,,,,0.08534099161624908,0.40935420989990234,3365.602783203125
183,551,,,,0.8229719400405884,0.4937182068824768,3153.044677734375,,,
184,554,,,,,,,0.08067405968904495,0.4069795310497284,3367.64794921875
184,554,,,,0.8673929572105408,0.4951969385147095,3152.151611328125,,,
185,557,,,,,,,0.018118035048246384,0.4098428785800934,3366.538818359375
185,557,,,,0.8517253994941711,0.4914020299911499,3153.10546875,,,
186,560,,,,,,,0.07502032071352005,0.4127598702907562,3364.6064453125
186,560,,,,0.8587096929550171,0.4947893023490906,3152.0478515625,,,
187,563,,,,,,,-0.012517306953668594,0.4096851944923401,3366.880615234375
187,563,,,,0.8731447458267212,0.4957018792629242,3151.12744140625,,,
188,566,,,,,,,0.07103930413722992,0.4052900969982147,3368.59228515625
188,566,,,,0.8327797651290894,0.49369752407073975,3152.234619140625,,,
189,569,,,,,,,0.0971122607588768,0.4118506610393524,3363.81982421875
189,569,,,,0.8508333563804626,0.49406564235687256,3152.851806640625,,,
190,572,,,,,,,0.0006032829405739903,0.4123590886592865,3364.718505859375
190,572,,,,0.8281340003013611,0.4966137111186981,3151.310791015625,,,
191,575,,,,,,,0.014979896135628223,0.4117770791053772,3366.496337890625
191,575,,,,0.8399207592010498,0.4970102906227112,3150.3447265625,,,
